#{"t_start": 1731580513.1929808, "env_id": "None"}
r,l,t
-30166.666667,20,214.554197
-20555.989583,20,214.786437
-7736.979167,20,214.987143
-4106.770833,20,215.182822
-10430.989583,20,215.409347
-4959.635417,20,215.610406
-10161.458333,20,215.828908
-2729.166667,20,216.062125
-31381.510417,20,216.317914
-33144.53125,20,216.565219
-14549.479167,20,216.81781
-7226.5625,20,217.088194
-8335.9375,20,217.356652
-31540.364583,20,217.578222
-30852.864583,20,217.844382
-2553.385417,20,218.159478
-26760.416667,20,218.375728
-19946.614583,20,218.591638
-16509.114583,20,218.851832
-4878.90625,20,219.102123
-4361.979167,20,219.339571
-9937.5,20,219.551611
-4274.739583,20,219.768072
-15078.125,20,219.962611
-2585.9375,20,220.195531
-10977.864583,20,220.411571
-5479.166667,20,220.64928
-10246.09375,20,220.922807
-4471.354167,20,221.179755
-7005.208333,20,221.43271
-4222.65625,20,221.688046
-25591.145833,20,221.971791
-27494.791667,20,222.235809
-21555.989583,20,222.506647
-16838.541667,20,222.739512
-6888.020833,20,222.970083
-2554.6875,20,223.207193
-27751.302083,20,223.44962
-32378.90625,20,223.675674
-3210.9375,20,223.926028
-31424.479167,20,224.178684
-3389.322917,20,224.419633
-5712.239583,20,224.697318
-14755.208333,20,224.93018
-1527.34375,20,225.174392
-5583.333333,20,225.37412
-14321.614583,20,225.579845
-36132.8125,20,225.796568
-16845.052083,20,226.158671
-2522.135417,20,226.423188
-2192.708333,20,226.68401
-4554.6875,20,227.012761
-2545.572917,20,227.356847
-14861.979167,20,227.66465
-9171.875,20,227.906994
-1979.166667,20,228.110834
-2710.9375,20,228.367476
-19954.427083,20,228.620813
-7287.760417,20,228.852935
-3057.291667,20,229.102013
-9501.302083,20,229.34085
-3177.083333,20,245.159468
-9402.34375,20,245.36659
-1903.645833,20,245.583239
-3838.541667,20,245.841113
-3584.635417,20,246.115384
-16562.5,20,246.363625
-12674.479167,20,246.61316
-4165.364583,20,246.873422
-4842.447917,20,247.118846
-5884.114583,20,247.360502
-6509.114583,20,247.601614
-4182.291667,20,247.879885
-3406.25,20,248.091785
-21069.010417,20,248.292719
-3697.916667,20,248.519333
-9039.0625,20,248.741378
-14019.53125,20,248.946379
-2463.541667,20,249.149375
-7132.8125,20,249.371567
-1670.572917,20,249.607056
-35658.854167,20,249.83042
-9856.770833,20,250.085888
-8309.895833,20,250.288789
-3066.40625,20,250.492373
-4687.5,20,250.686578
-23964.84375,20,250.87972
-3174.479167,20,251.084229
-3464.84375,20,251.318034
-5100.260417,20,251.581109
-22768.229167,20,251.820625
-3007.8125,20,252.053591
-3218.75,20,252.294842
-24424.479167,20,252.54493
-7265.625,20,252.775158
-17945.3125,20,253.006669
-39031.25,20,253.238157
-2127.604167,20,253.443791
-33505.208333,20,253.650687
-9635.416667,20,253.840775
-8420.572917,20,254.040618
-10488.28125,20,254.24804
-9781.25,20,254.449171
-28664.0625,20,254.662353
-6424.479167,20,254.852476
-1250.0,20,255.064133
-7036.458333,20,255.300297
-10337.239583,20,255.534189
-9631.510417,20,255.796706
-4096.354167,20,255.997446
-3311.197917,20,256.191316
-13899.739583,20,256.410808
-18730.46875,20,256.651664
-3653.645833,20,256.884881
-21052.083333,20,257.128777
-4846.354167,20,257.370785
-7626.302083,20,257.634812
-7002.604167,20,257.869518
-12441.40625,20,258.083347
-4472.65625,20,258.27622
-2615.885417,20,258.501897
-13631.510417,20,258.71172
-33738.28125,20,258.916655
-2841.145833,20,259.159363
-7093.75,20,259.359494
-2591.145833,20,259.56369
-7108.072917,20,259.764745
-13039.0625,20,259.972454
-12010.416667,20,260.207867
-4550.78125,20,260.436731
-19540.364583,20,260.648367
-3082.03125,20,260.855478
-4360.677083,20,261.055785
-2502.604167,20,261.258076
-46234.375,20,261.504419
-16893.229167,20,261.785783
-2589.84375,20,262.041868
-2735.677083,20,262.284888
-22341.145833,20,262.53871
-5929.6875,20,262.79794
-1167.96875,20,263.019594
-41010.416667,20,263.252197
-2186.197917,20,263.459664
-8449.21875,20,263.685193
-11886.71875,20,263.89381
-21027.34375,20,264.092499
-20393.229167,20,264.328312
-37058.59375,20,264.530132
-12384.114583,20,264.731291
-4264.322917,20,264.934856
-8957.03125,20,265.16379
-19596.354167,20,265.377903
-2617.1875,20,265.583276
-19630.208333,20,265.784261
-9776.041667,20,265.996655
-2416.666667,20,266.207544
-2545.572917,20,266.415776
-1923.177083,20,266.651317
-6877.604167,20,266.910342
-16170.572917,20,267.15893
-36957.03125,20,267.391775
-1846.354167,20,267.647725
-2798.177083,20,267.880888
-2566.40625,20,282.888959
-18919.270833,20,283.145794
-27424.479167,20,283.360613
-2794.270833,20,283.625959
-19389.322917,20,283.891017
-13005.208333,20,284.131962
-7382.8125,20,284.373954
-4800.78125,20,284.658416
-1993.489583,20,284.971331
-11428.385417,20,285.257631
-23713.541667,20,285.512917
-21033.854167,20,285.73698
-8684.895833,20,285.989741
-2167.96875,20,286.314697
-26734.375,20,286.563047
-2135.416667,20,286.815749
-30851.5625,20,287.113874
-2751.302083,20,287.49719
-4061.197917,20,287.767944
-3611.979167,20,288.023579
-32523.4375,20,288.253614
-9730.46875,20,288.463771
-5675.78125,20,288.681419
-2953.125,20,288.893596
-12984.375,20,289.118047
-3820.3125,20,289.343374
-4925.78125,20,289.545711
-6390.625,20,289.831922
-2842.447917,20,290.117238
-8334.635417,20,290.359957
-11010.416667,20,290.72293
-4351.5625,20,291.137335
-50335.9375,20,291.572916
-4003.90625,20,291.926094
-3946.614583,20,292.324406
-11222.65625,20,292.824551
-4578.125,20,293.317696
-18227.864583,20,293.612923
-3363.28125,20,293.883162
-12960.9375,20,294.151198
-7040.364583,20,294.451497
-9032.552083,20,294.735842
-2062.5,20,295.00989
-37010.416667,20,295.294334
-6626.302083,20,295.635308
-1774.739583,20,295.90618
-1746.09375,20,296.185355
-9165.364583,20,296.457437
-4977.864583,20,296.756278
-38852.864583,20,297.064075
-14364.583333,20,297.343909
-13520.833333,20,297.584288
-4200.520833,20,297.868931
-21944.010417,20,298.176847
-5562.5,20,298.451462
-5682.291667,20,298.733006
-16408.854167,20,299.053327
-38291.666667,20,299.398356
-2597.65625,20,299.674583
-2983.072917,20,299.937552
-1423.177083,20,300.20644
-37694.010417,20,300.449567
-6385.416667,20,300.710849
-4177.083333,20,300.945905
-2915.364583,20,301.21549
-4677.083333,20,301.488938
-3919.270833,20,301.720438
-2778.645833,20,301.9686
-6434.895833,20,302.196379
-6983.072917,20,302.43548
-11639.322917,20,302.804921
-7578.125,20,303.241904
-3718.75,20,303.517658
-4042.96875,20,303.830319
-29403.645833,20,304.116132
-25285.15625,20,304.399979
-9891.927083,20,304.657009
-28257.8125,20,304.897557
-3713.541667,20,305.144374
-2477.864583,20,305.350344
-5817.708333,20,305.551069
-9609.375,20,305.816217
-16506.510417,20,306.203154
-5770.833333,20,306.484044
-2960.9375,20,306.74879
-50638.020833,20,306.994451
-6242.1875,20,307.259521
-45365.885417,20,307.464803
-4290.364583,20,307.739274
-19644.53125,20,307.96909
-13010.416667,20,308.203099
-8436.197917,20,308.59667
-20371.09375,20,308.843956
-1622.395833,20,309.092237
-19016.927083,20,309.310053
-8131.510417,20,309.565948
-21180.989583,20,309.786955
-1945.3125,20,310.033882
-4522.135417,20,310.285383
-16259.114583,20,310.562279
-9062.5,20,310.773668
-12082.03125,20,310.9669
-1308.59375,20,311.169271
-3609.375,20,325.704119
-14506.510417,20,325.928827
-11158.854167,20,326.136093
-17390.625,20,326.335959
-4072.916667,20,326.533678
-5177.083333,20,326.755213
-27062.5,20,326.991721
-1114.583333,20,327.232654
-2098.958333,20,327.446842
-21989.583333,20,327.661078
-5498.697917,20,327.904728
-2403.645833,20,328.161467
-23783.854167,20,328.389622
-17500.0,20,328.584856
-8638.020833,20,328.827907
-27804.6875,20,329.071137
-8190.104167,20,329.331693
-6190.104167,20,329.553774
-2154.947917,20,329.775891
-4449.21875,20,329.998094
-5652.34375,20,330.223784
-2386.71875,20,330.458262
-8381.510417,20,330.68365
-27162.760417,20,330.882248
-12230.46875,20,331.09928
-2697.916667,20,331.303973
-7792.96875,20,331.529442
-24078.125,20,331.749874
-3729.166667,20,331.97945
-4123.697917,20,332.20146
-23020.833333,20,332.427745
-3819.010417,20,332.636438
-3382.8125,20,332.876899
-3516.927083,20,333.108596
-7722.65625,20,333.335679
-19188.802083,20,333.541361
-2250.0,20,333.773424
-15416.666667,20,334.027867
-8649.739583,20,334.252379
-21930.989583,20,334.49482
-20860.677083,20,334.758917
-4096.354167,20,335.029391
-10035.15625,20,335.385838
-19171.875,20,335.601113
-52619.791667,20,335.823958
-38783.854167,20,336.0553
-4000.0,20,336.253665
-6851.5625,20,336.45569
-2842.447917,20,336.69028
-22347.65625,20,336.934706
-19295.572917,20,337.300802
-33273.4375,20,337.53954
-27833.333333,20,337.781439
-11738.28125,20,338.081125
-8462.239583,20,338.358182
-5769.53125,20,338.617608
-10079.427083,20,338.87433
-4759.114583,20,339.150179
-18506.510417,20,339.420588
-2255.208333,20,339.640529
-1989.583333,20,339.872839
-1036.458333,20,340.118836
-12464.84375,20,340.359601
-1704.427083,20,340.624453
-1829.427083,20,340.873231
-17114.583333,20,341.091181
-3794.270833,20,341.311199
-2647.135417,20,341.505268
-17029.947917,20,341.731609
-8839.84375,20,341.945693
-4747.395833,20,342.186753
-5558.59375,20,342.429539
-4760.416667,20,342.675797
-6393.229167,20,342.892246
-14156.25,20,343.122696
-19175.78125,20,343.355435
-16192.708333,20,343.579051
