#{"t_start": 1732066083.7982495, "env_id": "None"}
r,l,t
-607.8125,20,293.744386
-853.125,20,294.007993
-942.1875,20,294.313239
-1182.8125,20,294.606425
-350.0,20,294.900461
-590.625,20,295.217766
-1096.875,20,295.530235
-1232.8125,20,295.828779
-1050.0,20,296.117425
-881.25,20,296.422079
-757.8125,20,296.723208
-1007.8125,20,296.999736
-1126.5625,20,297.296234
-1017.1875,20,297.630739
-1171.875,20,297.959562
-360.9375,20,298.289228
-1078.125,20,298.638074
-1434.375,20,298.96189
-1082.8125,20,299.315801
-406.25,20,299.705086
-1345.3125,20,300.059642
-1360.9375,20,300.391388
-1201.5625,20,300.736519
-470.3125,20,301.039882
-1293.75,20,301.380309
-1017.1875,20,301.716604
-848.4375,20,302.029319
-1046.875,20,302.343939
-1221.875,20,302.674701
-476.5625,20,303.024648
-1259.375,20,303.38772
-887.5,20,325.441501
-1240.625,20,325.739299
-687.5,20,326.02996
-537.5,20,326.319543
-860.9375,20,326.607279
-1387.5,20,326.874954
-1289.0625,20,327.157168
-398.4375,20,327.432989
-1306.25,20,327.727299
-1189.0625,20,328.007612
-893.75,20,328.286079
-1145.3125,20,328.559226
-1332.8125,20,328.849538
-1100.0,20,329.140174
-1173.4375,20,329.42264
-1356.25,20,329.695085
-1226.5625,20,329.961709
-1035.9375,20,330.244608
-1198.4375,20,330.512613
-848.4375,20,330.807727
-1193.75,20,331.090047
-925.0,20,331.374742
-1103.125,20,331.654179
-893.75,20,331.932773
-1257.8125,20,332.218204
-900.0,20,332.502446
-1193.75,20,332.78677
-787.5,20,333.061707
-1292.1875,20,333.357726
-470.3125,20,333.643978
-1092.1875,20,333.947428
-1107.8125,20,334.220782
-670.3125,20,334.502192
-409.375,20,334.784261
-770.3125,20,335.06375
-1148.4375,20,335.348636
-1132.8125,20,335.632504
-634.375,20,335.92292
-1225.0,20,336.211342
-740.625,20,336.493147
-1006.25,20,336.77096
-1140.625,20,337.055007
-1271.875,20,337.328043
-1143.75,20,337.610515
-550.0,20,337.88599
-1145.3125,20,338.171816
-1310.9375,20,338.455359
-907.8125,20,338.745183
-890.625,20,339.023491
-496.875,20,339.316348
-954.6875,20,339.593364
-1195.3125,20,339.875944
-1129.6875,20,340.154469
-584.375,20,340.437742
-937.5,20,340.72234
-1321.875,20,340.996897
-1420.3125,20,341.271752
-845.3125,20,341.568537
