#{"t_start": 1731589921.0534966, "env_id": "None"}
r,l,t
18.0,5,122.665115
118.0,5,122.755251
74.0,5,122.831738
105.0,5,122.898251
66.0,5,122.981521
36.0,5,123.064871
164.0,5,123.131565
66.0,5,123.214725
83.0,5,123.281377
91.0,5,123.364523
141.0,5,123.431289
127.0,5,123.497852
56.0,5,123.58119
77.0,5,123.647843
115.0,5,123.73538
71.0,5,123.797692
60.0,5,123.881048
56.0,5,123.947771
61.0,5,124.030865
124.0,5,124.11426
168.0,5,124.186557
66.0,5,124.264193
55.0,5,124.346627
95.0,5,124.420204
40.0,5,124.497412
83.0,5,124.580458
180.0,5,124.647205
74.0,5,124.737155
101.0,5,124.813741
144.0,5,124.896974
104.0,5,124.979487
155.0,5,125.046971
71.0,5,125.130213
45.0,5,125.213492
61.0,5,125.280059
68.0,5,125.363497
29.0,5,125.446603
142.0,5,125.529907
66.0,5,125.613267
44.0,5,125.696577
54.0,5,125.763227
62.0,5,125.852311
107.0,5,125.929679
89.0,5,126.012914
65.0,5,126.096267
82.0,5,126.179672
40.0,5,126.246289
85.0,5,126.329459
72.0,5,126.412749
80.0,5,126.503207
50.0,5,126.579296
100.0,5,126.662606
118.0,5,126.729211
67.0,5,126.812386
41.0,5,126.895771
75.0,5,126.978891
63.0,5,127.062389
91.0,5,127.14683
150.0,5,127.212295
99.0,5,127.295542
45.0,5,127.367686
73.0,5,127.451011
122.0,5,127.528578
57.0,5,127.601536
53.0,5,127.678516
148.0,5,127.761745
121.0,5,127.859766
53.0,5,127.944693
64.0,5,128.011643
103.0,5,128.094958
45.0,5,128.161582
65.0,5,128.252177
74.0,5,128.311371
129.0,5,128.394707
126.0,5,128.478036
100.0,5,128.552305
66.0,5,128.627154
65.0,5,128.69463
153.0,5,128.777847
115.0,5,128.856734
120.0,5,128.92777
119.0,5,129.011044
113.0,5,129.093504
135.0,5,129.160903
84.0,5,129.249637
70.0,5,129.310913
109.0,5,129.394235
54.0,5,129.466627
116.0,5,129.527369
47.0,5,129.610669
63.0,5,129.693124
96.0,5,129.777321
48.0,5,129.860583
121.0,5,129.950496
124.0,5,130.010439
74.0,5,130.09391
87.0,5,130.176963
50.0,5,130.256629
114.0,5,130.326841
36.0,5,130.4102
85.0,5,130.493401
89.0,5,130.576746
114.0,5,130.660197
68.0,5,130.726573
93.0,5,130.809944
48.0,5,130.941523
50.0,5,131.02642
95.0,5,131.10973
52.0,5,131.192993
64.0,5,131.276695
96.0,5,131.358742
156.0,5,131.426107
105.0,5,131.509414
117.0,5,131.592901
90.0,5,131.676085
88.0,5,131.760491
44.0,5,131.825939
37.0,5,131.909221
141.0,5,131.992597
95.0,5,132.07577
72.0,5,132.159157
84.0,5,132.242335
104.0,5,132.325665
94.0,5,132.411203
85.0,5,132.475488
128.0,5,132.558833
39.0,5,132.642102
127.0,5,132.725413
96.0,5,132.791959
108.0,5,132.875224
101.0,5,132.94187
50.0,5,133.025339
166.0,5,133.091907
125.0,5,133.175273
71.0,5,133.241718
87.0,5,133.324963
100.0,5,133.391576
104.0,5,133.474702
77.0,5,133.558157
102.0,5,133.630682
