#{"t_start": 1731636267.9233239, "env_id": "None"}
r,l,t
1420.0,40,503.157511
1652.0,40,503.491623
1752.0,40,503.826512
1960.0,40,504.173564
2466.0,40,504.506904
456.0,40,504.839809
1338.0,40,505.156239
1869.0,40,505.506096
911.0,40,505.839109
1365.0,40,506.155658
2305.0,40,506.472046
2305.0,40,506.828723
1513.0,40,507.154973
1974.0,40,507.488154
1320.0,40,507.854936
2161.0,40,508.187635
1200.0,40,508.504309
1714.0,40,508.853842
1281.0,40,509.187103
1205.0,40,509.536727
1266.0,40,509.870402
1578.0,40,510.215727
1657.0,40,510.552939
2368.0,40,510.869219
1107.0,40,511.213264
1953.0,40,511.552305
1559.0,40,511.885607
1857.0,40,512.235111
818.0,40,512.587747
1245.0,40,512.951372
1819.0,40,513.284525
2344.0,40,524.710406
1849.0,40,525.047358
1429.0,40,525.37651
1774.0,40,525.745965
1331.0,40,526.077121
1591.0,40,526.452465
1474.0,40,526.776173
1806.0,40,527.125561
874.0,40,527.458611
1999.0,40,527.774991
2465.0,40,528.128749
1428.0,40,528.474739
1295.0,40,528.807909
1699.0,40,529.157557
2167.0,40,529.474075
2221.0,40,529.859931
1432.0,40,530.1929
2006.0,40,530.539923
1766.0,40,530.873163
2216.0,40,531.18962
921.0,40,531.532617
2276.0,40,531.889225
2408.0,40,532.221952
1290.0,40,532.555266
1521.0,40,532.891133
1954.0,40,533.254824
1791.0,40,533.587975
1367.0,40,533.937778
1844.0,40,534.254326
1423.0,40,534.587682
1094.0,40,534.939766
1807.0,40,535.273234
2389.0,40,535.636703
1264.0,40,535.986054
1524.0,40,536.31953
1069.0,40,536.65279
1857.0,40,536.985961
2123.0,40,537.335707
1986.0,40,537.66879
2022.0,40,538.007831
1341.0,40,538.368218
1235.0,40,538.710144
1221.0,40,539.051351
1397.0,40,539.367817
1221.0,40,539.707445
1523.0,40,540.035509
1969.0,40,540.353998
1814.0,40,540.666824
1716.0,40,541.000467
2328.0,40,541.316483
1719.0,40,541.666161
1512.0,40,552.95615
1930.0,40,553.325518
1675.0,40,553.658533
2014.0,40,553.991776
2140.0,40,554.324922
2018.0,40,554.646049
2027.0,40,554.97445
1784.0,40,555.307403
2093.0,40,555.648514
1449.0,40,555.973759
2031.0,40,556.30691
1402.0,40,556.639947
1095.0,40,556.994249
2253.0,40,557.3398
2330.0,40,557.706045
1023.0,40,558.027543
2230.0,40,558.355649
948.0,40,558.688185
1774.0,40,559.026636
2348.0,40,559.355021
854.0,40,559.688239
1196.0,40,560.024718
1337.0,40,560.354355
260.0,40,560.704068
1964.0,40,561.053833
942.0,40,561.403715
1600.0,40,561.735126
1836.0,40,562.053181
1420.0,40,562.369776
1670.0,40,562.71893
1056.0,40,563.035945
1965.0,40,563.372721
1515.0,40,563.718809
997.0,40,564.085316
1079.0,40,564.418446
1623.0,40,564.734927
1157.0,40,565.068047
2496.0,40,565.417882
1591.0,40,565.7675
1219.0,40,566.100469
1396.0,40,566.433724
1803.0,40,566.832992
1179.0,40,567.169494
1538.0,40,567.499701
1425.0,40,567.849575
729.0,40,568.215898
1753.0,40,568.54913
1907.0,40,568.885844
2054.0,40,569.231889
1147.0,40,569.565081
1390.0,40,569.898198
1493.0,40,570.231234
1794.0,40,581.543524
2207.0,40,581.878162
1851.0,40,582.22385
1938.0,40,582.573551
2034.0,40,582.889869
1154.0,40,583.239718
1265.0,40,583.589472
1466.0,40,583.955936
2139.0,40,584.289293
2364.0,40,584.62703
2473.0,40,584.938741
1509.0,40,585.271903
460.0,40,585.604963
1139.0,40,585.938048
2493.0,40,586.271059
1744.0,40,586.604103
1813.0,40,586.937266
867.0,40,587.270413
1864.0,40,587.603514
1243.0,40,587.953478
1891.0,40,588.302171
1999.0,40,588.619582
2069.0,40,588.952716
2244.0,40,589.285797
1453.0,40,589.618831
964.0,40,589.951984
2274.0,40,590.28515
2064.0,40,590.618238
1435.0,40,590.934814
2392.0,40,591.284595
2073.0,40,591.620405
1905.0,40,591.934065
1833.0,40,592.267294
1609.0,40,592.620584
1995.0,40,592.982955
1993.0,40,593.33333
2245.0,40,593.682971
1226.0,40,594.032865
2427.0,40,594.366045
1517.0,40,594.699094
1132.0,40,595.032099
1233.0,40,595.365176
1388.0,40,595.698431
1520.0,40,596.031636
1685.0,40,596.400833
1352.0,40,596.731315
1555.0,40,597.097588
2186.0,40,597.430617
2486.0,40,597.763272
1740.0,40,598.096959
1617.0,40,598.448235
2212.0,40,609.825508
1560.0,40,610.155916
2189.0,40,610.489411
1968.0,40,610.838882
1106.0,40,611.17199
1359.0,40,611.505094
1734.0,40,611.854655
886.0,40,612.187884
1365.0,40,612.540339
1923.0,40,612.873492
1719.0,40,613.187314
1664.0,40,613.524107
1310.0,40,613.853591
1263.0,40,614.186774
299.0,40,614.519776
2320.0,40,614.869511
1706.0,40,615.210381
2143.0,40,615.535631
1622.0,40,615.852124
1829.0,40,616.185359
2115.0,40,616.518476
1570.0,40,616.854307
2038.0,40,617.189235
1545.0,40,617.534443
1607.0,40,617.884225
2287.0,40,618.217396
1723.0,40,618.533947
1825.0,40,618.850288
1807.0,40,619.183469
2258.0,40,619.533308
2180.0,40,619.883049
1366.0,40,620.199442
1859.0,40,620.535427
1669.0,40,620.870484
2110.0,40,621.215626
1593.0,40,621.565303
1584.0,40,621.898465
1701.0,40,622.24807
1111.0,40,622.581294
2041.0,40,622.897708
2477.0,40,623.23082
1908.0,40,623.568129
1597.0,40,623.913862
2455.0,40,624.26349
1245.0,40,624.613358
2462.0,40,624.976942
1853.0,40,625.329398
1133.0,40,625.663395
1506.0,40,625.979106
920.0,40,626.31221
1396.0,40,626.645445
1742.0,40,637.871464
2207.0,40,638.223068
1750.0,40,638.55469
1950.0,40,638.887647
2163.0,40,639.227547
1736.0,40,639.587116
1279.0,40,639.986855
1224.0,40,640.328806
2035.0,40,640.670197
2343.0,40,640.986601
2178.0,40,641.336044
1856.0,40,641.669062
2171.0,40,641.985645
1376.0,40,642.318682
1468.0,40,642.668406
2192.0,40,643.038342
1814.0,40,643.370745
2069.0,40,643.709901
1699.0,40,644.051135
1227.0,40,644.412428
2254.0,40,644.733713
2086.0,40,645.066971
1301.0,40,645.409798
1601.0,40,645.734626
2172.0,40,646.082912
1711.0,40,646.432782
1815.0,40,646.799308
1481.0,40,647.132338
595.0,40,647.46552
2219.0,40,647.815364
1853.0,40,648.164822
2299.0,40,648.48145
1932.0,40,648.831218
1286.0,40,649.147502
2100.0,40,649.480669
2321.0,40,649.829534
2284.0,40,650.18045
851.0,40,650.53019
