#{"t_start": 1731885597.1786423, "env_id": "None"}
r,l,t
242.0,10,154.791935
177.0,10,154.86335
253.0,10,154.94296
240.0,10,155.016219
203.0,10,155.096276
227.0,10,155.179597
243.0,10,155.257311
277.0,10,155.323189
271.0,10,155.412006
287.0,10,155.485767
272.0,10,155.564973
253.0,10,155.651419
286.0,10,155.729797
305.0,10,155.810798
267.0,10,155.899951
240.0,10,155.980821
167.0,10,156.065627
230.0,10,156.149468
79.0,10,156.227926
273.0,10,156.308427
285.0,10,156.38933
283.0,10,156.475082
279.0,10,156.556557
237.0,10,156.63961
257.0,10,156.712123
289.0,10,156.801066
296.0,10,156.88307
272.0,10,156.957308
261.0,10,157.04086
264.0,10,157.118991
298.0,10,157.189734
220.0,10,157.278634
201.0,10,157.361996
182.0,10,157.447287
279.0,10,157.524522
291.0,10,157.607608
270.0,10,173.571433
283.0,10,173.650693
236.0,10,173.728314
162.0,10,173.816169
302.0,10,173.89709
263.0,10,173.978193
259.0,10,174.06994
212.0,10,174.161341
264.0,10,174.244552
307.0,10,174.327277
308.0,10,174.411157
288.0,10,174.494473
265.0,10,174.56816
286.0,10,174.65047
256.0,10,174.731549
238.0,10,174.800787
249.0,10,174.884617
199.0,10,174.96557
261.0,10,175.046662
260.0,10,175.127747
242.0,10,175.199322
276.0,10,175.277367
264.0,10,175.382912
285.0,10,175.464088
264.0,10,175.546189
290.0,10,175.643163
277.0,10,175.749258
231.0,10,175.850958
295.0,10,175.931643
283.0,10,176.026906
241.0,10,176.114255
187.0,10,176.205204
292.0,10,176.314074
250.0,10,176.397426
285.0,10,176.509859
241.0,10,176.600756
223.0,10,176.700127
84.0,10,176.783369
208.0,10,176.885006
283.0,10,176.985735
304.0,10,177.078001
247.0,10,177.167047
280.0,10,177.257951
282.0,10,177.342607
273.0,10,177.425932
287.0,10,177.503197
285.0,10,177.588173
250.0,10,177.67021
273.0,10,177.742457
261.0,10,177.822283
279.0,10,177.89274
268.0,10,177.975556
294.0,10,178.066148
265.0,10,178.145149
224.0,10,178.225321
253.0,10,178.301103
241.0,10,178.380504
277.0,10,178.458558
164.0,10,178.544229
289.0,10,178.625258
232.0,10,178.710616
284.0,10,178.810819
296.0,10,178.891773
184.0,10,178.977275
219.0,10,179.041563
264.0,10,179.124819
205.0,10,179.211357
291.0,10,179.29139
238.0,10,179.35791
302.0,10,179.441328
236.0,10,179.527016
244.0,10,179.611803
257.0,10,179.692577
290.0,10,179.774631
205.0,10,179.841063
281.0,10,179.924376
283.0,10,180.012059
294.0,10,180.091145
277.0,10,180.176998
212.0,10,180.257476
287.0,10,180.34342
284.0,10,180.424096
270.0,10,180.492521
217.0,10,180.55728
230.0,10,180.645579
273.0,10,180.714846
205.0,10,180.796076
261.0,10,180.875321
243.0,10,180.955149
288.0,10,181.02976
198.0,10,181.108888
266.0,10,181.182008
220.0,10,181.264105
169.0,10,181.341147
265.0,10,181.423492
209.0,10,181.509527
236.0,10,181.601235
274.0,10,181.679741
264.0,10,181.77373
251.0,10,181.856522
254.0,10,181.936815
269.0,10,182.008177
237.0,10,182.087084
32.0,10,182.160256
240.0,10,182.245813
255.0,10,182.322794
240.0,10,182.394738
254.0,10,182.4769
285.0,10,182.559681
246.0,10,182.630839
235.0,10,182.713708
158.0,10,182.794483
254.0,10,182.875425
288.0,10,182.958516
235.0,10,183.049781
274.0,10,183.141393
272.0,10,183.23082
256.0,10,183.329786
255.0,10,183.454897
282.0,10,183.58571
249.0,10,183.709724
278.0,10,183.827644
269.0,10,183.928966
252.0,10,184.042824
250.0,10,184.165022
240.0,10,184.288325
259.0,10,184.424098
203.0,10,184.538146
217.0,10,184.652299
227.0,10,184.743808
240.0,10,184.845239
264.0,10,184.937079
273.0,10,185.046429
272.0,10,185.154413
211.0,10,185.260448
191.0,10,185.37145
262.0,10,185.491136
213.0,10,185.622417
276.0,10,185.745852
279.0,10,185.873528
288.0,10,185.990139
280.0,10,186.110029
183.0,10,186.240123
232.0,10,186.353658
250.0,10,186.49387
207.0,10,186.614929
256.0,10,186.73938
283.0,10,186.87055
163.0,10,186.992687
264.0,10,187.103685
262.0,10,187.22749
267.0,10,187.336345
282.0,10,187.448029
256.0,10,187.608911
245.0,10,187.774096
275.0,10,187.996777
160.0,10,188.169367
300.0,10,188.310185
295.0,10,188.471968
252.0,10,188.60531
288.0,10,188.751535
262.0,10,188.877763
252.0,10,189.008732
228.0,10,189.149121
261.0,10,189.310807
276.0,10,189.432482
224.0,10,189.555878
253.0,10,189.668184
212.0,10,189.789042
193.0,10,189.928938
297.0,10,190.042449
291.0,10,190.153563
196.0,10,190.26451
279.0,10,190.367162
260.0,10,190.457632
223.0,10,190.55742
234.0,10,190.670193
98.0,10,190.808226
258.0,10,190.937112
283.0,10,191.055042
272.0,10,191.167467
264.0,10,191.297332
269.0,10,191.416229
287.0,10,191.54151
272.0,10,191.652485
277.0,10,191.761655
238.0,10,191.864397
202.0,10,191.966795
280.0,10,192.086672
253.0,10,192.187559
175.0,10,192.308649
264.0,10,192.406533
139.0,10,192.514527
260.0,10,192.614009
130.0,10,192.716385
225.0,10,192.832401
299.0,10,192.932851
241.0,10,193.032777
193.0,10,193.118911
219.0,10,193.218081
247.0,10,193.316061
306.0,10,193.416813
247.0,10,193.515744
264.0,10,193.625852
261.0,10,193.717407
266.0,10,211.970629
236.0,10,212.040992
218.0,10,212.120493
267.0,10,212.204013
291.0,10,212.287146
272.0,10,212.371096
198.0,10,212.457856
286.0,10,212.547886
198.0,10,212.639404
293.0,10,212.723401
299.0,10,212.814754
255.0,10,212.90334
280.0,10,212.987098
259.0,10,213.05339
212.0,10,213.136692
257.0,10,213.223803
279.0,10,213.324794
283.0,10,213.403082
173.0,10,213.503106
234.0,10,213.586285
294.0,10,213.652945
257.0,10,213.740595
245.0,10,213.819369
255.0,10,213.903183
192.0,10,213.994098
247.0,10,214.083823
283.0,10,214.172708
304.0,10,214.256276
261.0,10,214.352669
225.0,10,214.438054
261.0,10,214.518939
233.0,10,214.602351
300.0,10,214.684536
268.0,10,214.752363
284.0,10,214.857699
298.0,10,214.957923
260.0,10,215.052653
230.0,10,215.1402
276.0,10,215.258392
261.0,10,215.371728
270.0,10,215.46859
266.0,10,215.568339
301.0,10,215.638001
261.0,10,215.72315
276.0,10,215.807427
269.0,10,215.907287
243.0,10,215.99159
201.0,10,216.07265
163.0,10,216.138671
203.0,10,216.223358
260.0,10,216.30784
240.0,10,216.392196
269.0,10,216.470336
269.0,10,216.554996
269.0,10,216.639668
303.0,10,216.724245
282.0,10,216.808932
188.0,10,216.889421
272.0,10,216.971564
212.0,10,217.051777
259.0,10,217.13697
246.0,10,217.22867
251.0,10,217.307452
252.0,10,217.390539
289.0,10,217.471546
179.0,10,217.552948
246.0,10,217.635469
242.0,10,217.715423
257.0,10,217.797104
265.0,10,217.890354
277.0,10,217.979013
217.0,10,218.066648
256.0,10,218.15625
283.0,10,218.236151
254.0,10,218.317862
245.0,10,218.403859
189.0,10,218.500975
265.0,10,218.58756
200.0,10,218.672702
246.0,10,218.766065
243.0,10,218.868718
288.0,10,218.953109
205.0,10,219.052338
256.0,10,219.137812
299.0,10,219.236418
257.0,10,219.323236
289.0,10,219.425217
243.0,10,219.516228
243.0,10,219.607136
196.0,10,219.709266
267.0,10,219.815971
277.0,10,219.918164
275.0,10,220.011663
292.0,10,220.095481
190.0,10,220.18469
264.0,10,220.268521
218.0,10,220.354273
269.0,10,220.432385
280.0,10,220.532516
259.0,10,220.616861
205.0,10,220.685563
259.0,10,220.782348
287.0,10,220.863947
254.0,10,220.951015
269.0,10,221.032761
219.0,10,221.117092
281.0,10,221.2021
272.0,10,221.280226
217.0,10,221.364834
226.0,10,221.449669
247.0,10,221.533326
274.0,10,221.622099
287.0,10,221.705147
254.0,10,221.783966
295.0,10,221.868655
252.0,10,221.953761
